date/time	precip	temp	rhum	wind	rain	snow	solRad	netRad	refET	potET	actET	netRain	netSnow	throughfall	interception	intercStorage	snowDepth	snowTotSWE	snowMelt	satMPS	satLPS	actDPS	actMPS	actLPS	percolation	actRG1	actRG2	catchmentRD1	catchmentRD2	catchmentRG1	catchmentRG2	catchmentSimRunoff_qm	catchmentObsRunoff
2004-02-21 19:00	0.0	0.896	72.37045439135301	0.672	0.0	0.0	0.0	0.0	0.00841352295973586	0.014658379805438777	0.014418470953760908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7725430684868562	0.0	0.0	95.5088968569353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.9
2004-02-21 20:00	0.0	0.5390000000000005	74.76353951345342	0.08300000000000003	0.0	0.0	0.0	0.0	0.0010420954864505832	0.0018419041643315836	0.0018113635631999885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7725198844273637	0.0	0.0	95.5070854933721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.74
2004-02-21 21:00	0.0	-0.037999999999999985	80.07465094533327	0.2139999999999999	0.0	0.0	0.0	0.0	0.0020158722879820806	0.0035483299929108536	0.0034894003714938857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7724752352253813	0.0	0.0	95.50359609300064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.58
2004-02-21 22:00	0.0	0.5630000000000002	78.80895117596667	1.83	0.0	0.0	0.0	0.0	0.014372776569657226	0.02448830633201541	0.024080354454655343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7721672766563833	0.0	0.0	95.47951573854601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.67
2004-02-21 23:00	0.0	0.6250000000000006	72.54368749338077	1.5040000000000004	0.0	0.0	0.0	0.0	0.016120658542822963	0.027648393879019788	0.027177954384608006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7718209916962646	0.0	0.0	95.45233778416136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.82
2004-02-22 00:00	0.0	0.32699999999999974	73.4417621214517	0.6750000000000002	0.0	0.0	0.0	0.0	0.007910119447648127	0.013783837900938895	0.013543811148574218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7716491432387899	0.0	0.0	95.43879397301286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.1
2004-02-22 01:00	0.0	0.4949999999999999	73.594134739923	1.9619999999999993	0.0	0.0	0.0	0.0	0.018773305925974475	0.031965741726076774	0.031402834949603914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7712515142063479	0.0	0.0	95.40739113806326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.87
2004-02-22 02:00	0.0	0.1639999999999999	75.70035777879494	0.0	0.0	0.0	0.0	0.0	0.0	0.009604402287379807	0.009430918150796922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.771132666998184	0.0	0.0	95.39796021991245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.43
2004-02-22 03:00	0.0	-0.3190000000000001	88.39870479150626	0.0010000000000000002	0.0	0.0	0.0	0.0	5.651936199527017E-6	9.993045031660195E-6	9.811201705705191E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7711325435335732	0.0	0.0	95.39795040871071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
2004-02-22 04:00	0.0	-0.4310000000000003	89.30052530056885	0.0	0.0	0.0	0.0	0.0	0.0	0.00410430817544259	0.004029621883998027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7710818346988265	0.0	0.0	95.39392078682674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.63
